timestamp,time,grid_load_kw,charging_power_kw,soc_percent,charger_utilization,peak_demand_kw,solar_generation_kw,renewable_ratio,battery_health_percent,degradation_score,thermal_index,charging_stress_score,grid_stress_index,anomaly_score,carbon_savings_kg,rl_reward_signal,normalized_load,normalized_soc,normalized_stress,renewable_state,peak_penalty,station_efficiency_score,renewable_utilization_score,predicted_peak_risk,charging_queue_index,battery_risk_level,chargerA,chargerB,chargerC,chargerD,load,grid_load,soc,solar_kw,grid_load_kw_ma3,grid_load_kw_ma6,charging_power_kw_ma3,load_lag1,load_lag3,soc_lag1
2020-10-08 23:00:00+00:00,16:00,96.81,1.6546666666666665,42.9,0.1,107.41,92.93,0.9595,88.2,3.84,28.0,9.9,0.4358,0.903,39.03,0.3859,0.9017,0.447,0.099,0.4897,0.0,0.25,0.4897,0.4233,0.4,0.0,1.02,0.0,0.0,0.0,96.81,96.81,42.9,92.93,96.85,96.29,1.65,96.85,95.64,42.0
2020-10-09 00:00:00+00:00,17:00,96.84,1.6546666666666665,45.1,0.1,107.41,68.36,0.7058,88.2,3.85,28.0,9.9,0.4358,0.645,28.71,0.3,0.9017,0.473,0.099,0.4138,0.0,0.25,0.4138,0.4233,0.4,0.0,1.02,0.0,0.0,0.0,96.84,96.84,45.1,68.36,96.85,96.45,1.65,96.85,96.85,44.7
2020-10-09 01:00:00+00:00,18:00,96.85,1.6546666666666665,47.5,0.1,107.41,46.59,0.4811,88.2,3.86,28.0,9.9,0.4358,0.408,19.57,0.1986,0.9017,0.5,0.099,0.3248,0.0,0.25,0.3248,0.4233,0.4,0.0,1.02,0.0,0.0,0.0,96.85,96.85,47.5,46.59,96.85,96.65,1.65,96.85,96.85,47.3
2020-10-09 02:00:00+00:00,19:00,96.85,1.6546666666666665,50.1,0.1,107.41,19.92,0.2057,88.2,3.87,28.0,9.9,0.4358,0.0,8.37,0.0187,0.9017,0.526,0.099,0.1706,0.0,0.25,0.1706,0.4233,0.4,0.0,1.02,0.0,0.0,0.0,96.85,96.85,50.1,19.92,96.85,96.85,1.65,96.85,96.85,50.0
2020-10-09 03:00:00+00:00,20:00,96.04,0.638,52.1,0.05,107.41,0.0,0.0,88.8,3.65,26.9,4.2,0.4157,2.041,0.0,-0.1538,0.8904,0.541,0.042,0.0,0.0,0.25,0.0,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,96.04,96.04,52.1,0.0,96.45,96.65,1.32,96.85,96.85,52.6
2020-10-09 04:00:00+00:00,21:00,96.49,1.528,49.1,0.1,107.41,0.0,0.0,88.2,3.87,27.9,9.4,0.4352,0.175,0.0,-0.1969,0.9004,0.462,0.094,0.0,0.0,0.25,0.0,0.4156,0.4,0.0,0.0,0.0,0.0,0.0,96.49,96.49,49.1,0.0,96.4,96.62,1.27,95.64,96.85,54.1
2020-10-09 05:00:00+00:00,22:00,96.09,0.89,44.5,0.05,107.41,0.0,0.0,88.6,3.71,27.0,5.2,0.4167,1.044,0.0,-0.1858,0.8927,0.399,0.052,0.0,0.0,0.25,0.0,0.3708,0.2,0.0,0.0,0.0,0.0,0.0,96.09,96.09,44.5,0.0,96.08,96.46,1.02,96.71,96.85,46.2
2020-10-09 06:00:00+00:00,23:00,95.96,0.89,44.1,0.05,107.41,0.0,0.0,88.6,3.72,27.0,5.2,0.4167,0.747,0.0,-0.1782,0.8927,0.437,0.052,0.0,0.0,0.25,0.0,0.3708,0.2,0.0,0.0,0.0,0.0,0.0,95.96,95.96,44.1,0.0,96.16,96.3,1.1,95.89,95.64,39.9
2020-10-09 07:00:00+00:00,00:00,95.91,0.89,45.8,0.05,107.41,0.0,0.0,88.6,3.73,27.0,5.2,0.4167,0.507,0.0,-0.1706,0.8927,0.475,0.052,0.0,0.0,0.25,0.0,0.3708,0.2,0.0,0.0,0.0,0.0,0.0,95.91,95.91,45.8,0.0,95.89,96.14,0.89,95.89,96.71,43.7
2020-10-09 10:00:00+00:00,03:00,97.19,2.8325,44.4,0.05,107.41,0.0,0.0,87.6,4.07,28.3,13.3,0.4249,1.832,0.0,-0.209,0.9108,0.429,0.133,0.0,0.0,0.25,0.0,0.4768,0.2,1.0,0.0,0.0,0.0,0.0,97.19,97.19,44.4,0.0,96.54,96.31,1.54,95.89,95.89,47.5
2020-10-09 11:00:00+00:00,04:00,97.62,2.8325,47.4,0.05,107.41,0.0,0.0,87.6,4.08,28.3,13.3,0.4249,1.217,0.0,-0.194,0.9108,0.504,0.133,0.0,0.0,0.25,0.0,0.4768,0.2,1.0,0.0,0.0,0.0,0.0,97.62,97.62,47.4,0.0,97.18,96.67,2.19,97.83,95.89,42.9
2020-10-09 12:00:00+00:00,05:00,97.76,2.8325,52.6,0.05,107.41,0.0,0.0,87.5,4.09,28.3,13.3,0.4249,0.913,0.0,-0.179,0.9108,0.579,0.133,0.0,0.0,0.25,0.0,0.4768,0.2,1.0,0.0,0.0,0.0,0.0,97.76,97.76,52.6,0.0,97.83,96.86,2.83,97.83,95.89,50.4
2020-10-09 13:00:00+00:00,06:00,97.81,2.8325,59.0,0.05,107.41,2.1,0.0215,87.5,4.1,28.3,13.3,0.4249,0.645,0.88,-0.1388,0.9108,0.654,0.133,0.021,0.0,0.25,0.021,0.4768,0.2,1.0,0.0,0.0,0.0,0.0,97.81,97.81,59.0,2.1,97.83,97.18,2.83,97.83,97.83,57.9
2020-10-09 18:00:00+00:00,11:00,97.73,2.68875,53.8,0.05,107.41,102.45,1.0487,87.6,4.08,28.2,12.7,0.4243,0.264,43.03,0.4186,0.9095,0.485,0.127,0.5119,0.0,0.25,0.5119,0.4691,0.2,1.0,0.0,0.0,0.0,0.0,97.73,97.73,53.8,102.45,97.78,97.48,2.78,97.83,97.83,65.4
2020-10-09 19:00:00+00:00,12:00,97.7,2.68875,54.1,0.05,107.41,117.72,1.2,87.5,4.09,28.2,12.7,0.4243,1.291,49.44,0.4719,0.9095,0.544,0.127,0.5465,0.0,0.25,0.5465,0.4691,0.2,1.0,0.0,0.0,0.0,0.0,97.7,97.7,54.1,117.72,97.74,97.78,2.74,97.69,97.83,48.5
2020-10-09 20:00:00+00:00,13:00,97.69,2.68875,57.2,0.05,107.41,120.59,1.2,87.5,4.1,28.2,12.7,0.4243,0.913,50.65,0.4909,0.9095,0.603,0.127,0.5525,0.0,0.25,0.5525,0.4691,0.2,1.0,0.0,0.0,0.0,0.0,97.69,97.69,57.2,120.59,97.69,97.76,2.69,97.69,97.83,54.4
2020-10-09 21:00:00+00:00,14:00,97.69,2.68875,61.6,0.05,107.41,115.15,1.1787,87.5,4.11,28.2,12.7,0.4243,0.645,48.36,0.4887,0.9095,0.661,0.127,0.541,0.0,0.25,0.541,0.4691,0.2,1.0,0.0,0.0,0.0,0.0,97.69,97.69,61.6,115.15,97.69,97.74,2.69,97.69,97.69,60.3
2020-10-09 22:00:00+00:00,15:00,97.69,2.68875,66.8,0.05,107.41,103.16,1.056,87.5,4.12,28.2,12.7,0.4243,0.408,43.33,0.4676,0.9095,0.72,0.127,0.5136,0.0,0.25,0.5136,0.4691,0.2,1.0,0.0,0.0,0.0,0.0,97.69,97.69,66.8,103.16,97.69,97.71,2.69,97.69,97.69,66.1
2020-10-09 23:00:00+00:00,16:00,98.17,3.0412500000000002,61.6,0.1,107.41,91.27,0.9274,87.1,4.25,28.9,15.7,0.4423,2.041,38.33,0.3776,0.9162,0.563,0.157,0.4812,0.0,0.25,0.4812,0.5085,0.4,1.0,0.0,0.0,0.0,0.0,98.17,98.17,61.6,91.27,97.93,97.81,2.81,97.69,97.69,72.0
2020-10-10 00:00:00+00:00,17:00,98.33,3.0412500000000002,60.9,0.1,107.41,69.37,0.7049,87.1,4.26,28.9,15.7,0.4423,1.291,29.14,0.3041,0.9162,0.602,0.157,0.4135,0.0,0.25,0.4135,0.5085,0.4,1.0,0.0,0.0,0.0,0.0,98.33,98.33,60.9,69.37,98.17,97.93,2.92,98.41,97.69,56.3
2020-10-10 01:00:00+00:00,18:00,98.38,3.0412500000000002,62.5,0.1,107.41,47.68,0.4845,87.0,4.27,28.9,15.7,0.4423,0.913,20.03,0.2074,0.9162,0.641,0.157,0.3264,0.0,0.25,0.3264,0.5085,0.4,1.0,0.0,0.0,0.0,0.0,98.38,98.38,62.5,47.68,98.41,98.05,3.04,98.41,97.69,60.2
2020-10-10 02:00:00+00:00,19:00,97.29,1.5565,50.9,0.1,107.41,22.35,0.231,87.7,4.03,27.9,9.5,0.4353,1.731,9.39,0.0142,0.9007,0.393,0.095,0.1877,0.0,0.25,0.1877,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,97.29,97.29,50.9,22.35,97.85,97.89,2.55,98.41,98.41,64.1
2020-10-10 03:00:00+00:00,20:00,96.92,1.5565,46.6,0.1,107.41,4.0,0.0413,87.7,4.04,27.9,9.5,0.4353,1.214,1.68,-0.1572,0.9007,0.424,0.095,0.0397,0.0,0.25,0.0397,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,96.92,96.92,46.6,4.0,97.3,97.73,2.05,96.74,98.41,39.3
2020-10-10 04:00:00+00:00,21:00,96.8,1.5565,46.1,0.1,107.41,0.0,0.0,87.7,4.05,27.9,9.5,0.4353,0.913,0.0,-0.1985,0.9007,0.456,0.095,0.0,0.0,0.25,0.0,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,96.8,96.8,46.1,0.0,96.74,97.58,1.56,96.74,98.41,42.4
2020-10-10 05:00:00+00:00,22:00,96.76,1.5565,47.4,0.1,107.41,0.0,0.0,87.6,4.06,27.9,9.5,0.4353,0.645,0.0,-0.1923,0.9007,0.487,0.095,0.0,0.0,0.25,0.0,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,96.76,96.76,47.4,0.0,96.74,97.3,1.56,96.74,96.74,45.6
2020-10-10 06:00:00+00:00,23:00,96.75,1.5565,49.6,0.1,107.41,0.0,0.0,87.6,4.07,27.9,9.5,0.4353,0.408,0.0,-0.1861,0.9007,0.518,0.095,0.0,0.0,0.25,0.0,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,96.75,96.75,49.6,0.0,96.74,97.02,1.56,96.74,96.74,48.7
2020-10-11 05:00:00+00:00,22:00,95.74,0.24100000000000002,41.9,0.05,107.41,0.0,0.0,88.4,3.8,26.6,2.5,0.414,2.041,0.0,-0.1875,0.8867,0.342,0.025,0.0,0.0,0.25,0.0,0.3353,0.2,0.0,0.0,0.0,0.0,0.0,95.74,95.74,41.9,0.0,96.24,96.49,1.12,96.74,96.74,51.8
2020-10-11 06:00:00+00:00,23:00,95.41,0.24100000000000002,38.7,0.05,107.41,0.0,0.0,88.3,3.81,26.6,2.5,0.414,1.291,0.0,-0.1849,0.8867,0.355,0.025,0.0,0.0,0.25,0.0,0.3353,0.2,0.0,0.0,0.0,0.0,0.0,95.41,95.41,38.7,0.0,95.74,96.24,0.68,95.24,96.74,34.2
2020-10-11 07:00:00+00:00,00:00,95.3,0.24100000000000002,37.8,0.05,107.41,0.0,0.0,88.3,3.82,26.6,2.5,0.414,0.913,0.0,-0.1823,0.8867,0.368,0.025,0.0,0.0,0.25,0.0,0.3353,0.2,0.0,0.0,0.0,0.0,0.0,95.3,95.3,37.8,0.0,95.24,95.99,0.24,95.24,96.74,35.5
2020-10-11 08:00:00+00:00,01:00,95.95,1.14225,37.9,0.1,107.41,0.0,0.0,87.7,4.04,27.6,7.8,0.4334,0.485,0.0,-0.2074,0.8964,0.38,0.078,0.0,0.0,0.25,0.0,0.3921,0.4,0.0,0.0,0.0,0.0,0.0,95.95,95.95,37.9,0.0,95.59,95.91,0.54,95.24,95.24,36.8
2020-10-11 09:00:00+00:00,02:00,96.17,1.14225,38.9,0.1,107.41,0.0,0.0,87.7,4.05,27.6,7.8,0.4334,0.657,0.0,-0.2034,0.8964,0.4,0.078,0.0,0.0,0.25,0.0,0.3921,0.4,0.0,0.0,0.0,0.0,0.0,96.17,96.17,38.9,0.0,95.93,95.84,0.84,96.28,95.24,38.0
2020-10-11 10:00:00+00:00,03:00,96.24,1.14225,40.5,0.1,107.41,0.0,0.0,87.6,4.06,27.6,7.8,0.4334,0.913,0.0,-0.1994,0.8964,0.42,0.078,0.0,0.0,0.25,0.0,0.3921,0.4,0.0,0.0,0.0,0.0,0.0,96.24,96.24,40.5,0.0,96.28,95.76,1.14,96.28,95.24,40.0
2020-10-11 11:00:00+00:00,04:00,96.27,1.14225,42.2,0.1,107.41,0.0,0.0,87.6,4.07,27.6,7.8,0.4334,0.645,0.0,-0.1954,0.8964,0.44,0.078,0.0,0.0,0.25,0.0,0.3921,0.4,0.0,0.0,0.0,0.0,0.0,96.27,96.27,42.2,0.0,96.28,95.93,1.14,96.28,96.28,42.0
2020-10-11 12:00:00+00:00,05:00,96.9,1.78975,42.3,0.15,107.41,0.0,0.0,87.1,4.25,28.5,12.0,0.4523,1.527,0.0,-0.2226,0.9051,0.424,0.12,0.0,0.0,0.25,0.0,0.4435,0.6,1.0,0.65,0.0,0.0,0.0,96.9,96.9,42.3,0.0,96.59,96.26,1.36,96.28,96.28,44.0
2020-10-11 13:00:00+00:00,06:00,97.11,1.78975,43.6,0.15,107.41,0.0,0.0,87.1,4.26,28.5,12.0,0.4523,1.291,0.0,-0.2178,0.9051,0.448,0.12,0.0,0.0,0.25,0.0,0.4435,0.6,1.0,0.65,0.0,0.0,0.0,97.11,97.11,43.6,0.0,96.91,96.59,1.57,97.22,96.28,42.4
2020-10-11 14:00:00+00:00,07:00,97.18,1.78975,45.4,0.15,107.41,19.74,0.203,87.0,4.27,28.5,12.0,0.4523,0.913,8.29,-0.0104,0.9051,0.472,0.12,0.1688,0.0,0.25,0.1688,0.4435,0.6,1.0,0.65,0.0,0.0,0.0,97.18,97.18,45.4,19.74,97.22,96.75,1.79,97.22,96.28,44.8
2020-10-11 15:00:00+00:00,08:00,96.88,1.54875,48.0,0.1,107.41,47.55,0.4916,87.3,4.18,27.9,9.5,0.4353,0.205,19.97,0.207,0.9006,0.506,0.095,0.3296,0.0,0.25,0.3296,0.4167,0.4,0.0,0.65,0.0,0.0,0.0,96.88,96.88,48.0,47.55,97.06,96.82,1.71,97.22,97.22,47.2
2020-10-11 21:00:00+00:00,14:00,96.57,1.41,44.9,0.05,107.41,117.19,1.2,87.5,4.11,27.4,7.4,0.4189,1.005,49.22,0.4684,0.8976,0.418,0.074,0.5486,0.0,0.25,0.5486,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.57,96.57,44.9,117.19,96.79,96.85,1.58,96.73,97.22,50.6
2020-10-11 22:00:00+00:00,15:00,96.46,1.41,45.0,0.05,107.41,110.17,1.1427,87.5,4.12,27.4,7.4,0.4189,1.139,46.27,0.4568,0.8976,0.452,0.074,0.5333,0.0,0.25,0.5333,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.46,96.46,45.0,110.17,96.52,96.87,1.46,96.41,97.22,41.8
2020-10-11 23:00:00+00:00,16:00,96.43,1.41,46.9,0.05,107.41,93.18,0.9665,87.4,4.13,27.4,7.4,0.4189,0.815,39.14,0.4137,0.8976,0.487,0.074,0.4915,0.0,0.25,0.4915,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.43,96.43,46.9,93.18,96.41,96.73,1.41,96.41,96.73,45.2
2020-10-12 00:00:00+00:00,17:00,96.42,1.41,49.5,0.05,107.41,71.59,0.7426,87.4,4.14,27.4,7.4,0.4189,0.57,30.07,0.3422,0.8976,0.522,0.074,0.4261,0.0,0.25,0.4261,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.42,96.42,49.5,71.59,96.41,96.6,1.41,96.41,96.41,48.7
2020-10-12 01:00:00+00:00,18:00,96.41,1.41,52.6,0.05,107.41,50.76,0.5265,87.4,4.15,27.4,7.4,0.4189,0.408,21.32,0.2517,0.8976,0.557,0.074,0.3449,0.0,0.25,0.3449,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.41,96.41,52.6,50.76,96.41,96.46,1.41,96.41,96.41,52.2
2020-10-12 02:00:00+00:00,19:00,96.41,1.41,55.9,0.05,107.41,19.32,0.2004,87.4,4.16,27.4,7.4,0.4189,0.0,8.11,0.0451,0.8976,0.592,0.074,0.1669,0.0,0.25,0.1669,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.41,96.41,55.9,19.32,96.41,96.41,1.41,96.41,96.41,55.7
2020-10-12 03:00:00+00:00,20:00,96.41,1.41,59.3,0.05,107.41,0.0,0.0,87.3,4.17,27.4,7.4,0.4189,0.0,0.0,-0.1483,0.8976,0.626,0.074,0.0,0.0,0.25,0.0,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.41,96.41,59.3,0.0,96.41,96.41,1.41,96.41,96.41,59.2
2020-10-12 04:00:00+00:00,21:00,96.41,1.41,62.7,0.05,107.41,0.0,0.0,87.3,4.18,27.4,7.4,0.4189,0.0,0.0,-0.1413,0.8976,0.661,0.074,0.0,0.0,0.25,0.0,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.41,96.41,62.7,0.0,96.41,96.41,1.41,96.41,96.41,62.6
2020-10-12 05:00:00+00:00,22:00,96.41,1.41,66.1,0.05,107.41,0.0,0.0,87.3,4.19,27.4,7.4,0.4189,0.0,0.0,-0.1343,0.8976,0.696,0.074,0.0,0.0,0.25,0.0,0.3992,0.2,0.0,0.0,0.0,0.0,0.0,96.41,96.41,66.1,0.0,96.41,96.41,1.41,96.41,96.41,66.1
2020-10-12 12:00:00+00:00,05:00,96.16,1.0266666666666666,51.3,0.05,107.41,0.0,0.0,87.4,4.13,27.1,5.8,0.4173,2.041,0.0,-0.1948,0.8941,0.365,0.058,0.0,0.0,0.25,0.0,0.3785,0.2,0.0,0.0,0.0,0.0,0.0,96.16,96.16,51.3,0.0,96.28,96.35,1.28,96.41,96.41,69.6
2020-10-12 13:00:00+00:00,06:00,96.07,1.0266666666666666,46.5,0.05,107.41,0.0,0.0,87.4,4.14,27.1,5.8,0.4173,1.291,0.0,-0.1844,0.8941,0.417,0.058,0.0,0.0,0.25,0.0,0.3785,0.2,0.0,0.0,0.0,0.0,0.0,96.07,96.07,46.5,0.0,96.16,96.28,1.15,96.03,96.41,36.5
2020-10-12 14:00:00+00:00,07:00,96.04,1.0266666666666666,46.7,0.05,107.41,21.32,0.222,87.4,4.15,27.1,5.8,0.4173,0.913,8.95,0.0441,0.8941,0.469,0.058,0.1817,0.0,0.25,0.1817,0.3785,0.2,0.0,0.0,0.0,0.0,0.0,96.04,96.04,46.7,21.32,96.03,96.22,1.03,96.03,96.41,41.7
2020-10-12 21:00:00+00:00,14:00,96.11,1.1388888888888888,43.3,0.05,107.41,113.19,1.1773,87.3,4.18,27.2,6.3,0.4178,0.187,47.54,0.4591,0.8951,0.399,0.063,0.5407,0.0,0.25,0.5407,0.3845,0.2,0.0,0.0,0.0,0.0,0.0,96.11,96.11,43.3,113.19,96.07,96.18,1.06,96.03,96.03,46.9
2020-10-12 22:00:00+00:00,15:00,96.13,1.1388888888888888,43.1,0.05,107.41,108.36,1.1271,87.3,4.19,27.2,6.3,0.4178,0.068,45.51,0.4521,0.8951,0.429,0.063,0.5299,0.0,0.25,0.5299,0.3845,0.2,0.0,0.0,0.0,0.0,0.0,96.13,96.13,43.1,108.36,96.1,96.13,1.1,96.14,96.03,39.9
2020-10-12 23:00:00+00:00,16:00,96.14,1.1388888888888888,44.5,0.05,107.41,90.53,0.9416,87.2,4.2,27.2,6.3,0.4178,0.913,38.02,0.404,0.8951,0.458,0.063,0.485,0.0,0.25,0.485,0.3845,0.2,0.0,0.0,0.0,0.0,0.0,96.14,96.14,44.5,90.53,96.14,96.08,1.14,96.14,96.03,42.9
2020-10-13 00:00:00+00:00,17:00,96.54,1.5508888888888888,43.1,0.1,107.41,67.02,0.6928,86.8,4.34,27.9,9.5,0.4353,2.0,28.15,0.2849,0.9007,0.417,0.095,0.4093,0.0,0.25,0.4093,0.4173,0.4,0.0,0.0,0.0,0.0,0.0,96.54,96.54,43.1,67.02,96.34,96.2,1.28,96.14,96.14,45.8
2020-10-13 01:00:00+00:00,18:00,98.13,3.170888888888889,42.9,0.15,107.41,44.56,0.4504,85.9,4.68,29.4,17.7,0.4595,1.989,18.72,0.1294,0.9211,0.428,0.177,0.3105,0.0,0.25,0.3105,0.5369,0.6,1.0,0.0,0.0,0.0,0.0,98.13,98.13,42.9,44.56,97.27,96.69,1.95,96.74,96.14,41.7
2020-10-13 02:00:00+00:00,19:00,98.66,3.170888888888889,44.5,0.15,107.41,23.08,0.2333,85.9,4.69,29.4,17.7,0.4595,1.273,9.69,-0.0096,0.9211,0.461,0.177,0.1892,0.0,0.25,0.1892,0.5369,0.6,1.0,0.0,0.0,0.0,0.0,98.66,98.66,44.5,23.08,98.2,97.17,2.63,98.93,96.14,42.8
2020-10-13 03:00:00+00:00,20:00,98.84,3.170888888888889,47.0,0.15,107.41,2.1,0.0212,85.8,4.7,29.4,17.7,0.4595,0.902,0.88,-0.2048,0.9211,0.495,0.177,0.0208,0.0,0.25,0.0208,0.5369,0.6,1.0,0.0,0.0,0.0,0.0,98.84,98.84,47.0,2.1,98.93,97.64,3.17,98.93,96.74,46.1
2020-10-13 04:00:00+00:00,21:00,98.9,3.170888888888889,50.0,0.15,107.41,0.0,0.0,85.8,4.71,29.4,17.7,0.4595,0.639,0.0,-0.223,0.9211,0.529,0.177,0.0,0.0,0.25,0.0,0.5369,0.6,1.0,0.0,0.0,0.0,0.0,98.9,98.9,50.0,0.0,98.93,98.1,3.17,98.93,98.93,49.5
2020-10-13 05:00:00+00:00,22:00,98.36,2.7588888888888885,55.2,0.1,107.41,0.0,0.0,86.1,4.59,28.7,14.5,0.4409,0.376,0.0,-0.1872,0.9132,0.604,0.145,0.0,0.0,0.25,0.0,0.491,0.4,1.0,0.0,0.0,0.0,0.0,98.36,98.36,55.2,0.0,98.65,98.42,3.03,98.93,98.93,52.9
2020-10-13 19:00:00+00:00,12:00,96.55,0.645,46.1,0.05,107.41,121.63,1.2,87.3,4.19,26.9,4.2,0.4157,1.974,51.08,0.4839,0.8904,0.371,0.042,0.5598,0.0,0.25,0.5598,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,96.55,96.55,46.1,121.63,97.55,98.24,2.19,98.09,98.93,60.4
2020-10-13 20:00:00+00:00,13:00,95.94,0.645,42.7,0.05,107.41,127.28,1.2,87.2,4.2,26.9,4.2,0.4157,1.265,53.46,0.5016,0.8904,0.392,0.042,0.571,0.0,0.25,0.571,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,95.94,95.94,42.7,127.28,96.46,97.69,1.35,95.64,98.93,37.1
2020-10-13 21:00:00+00:00,14:00,95.74,0.645,42.0,0.05,107.41,117.67,1.2,87.2,4.21,26.9,4.2,0.4157,0.897,49.42,0.4825,0.8904,0.413,0.042,0.5516,0.0,0.25,0.5516,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,95.74,95.74,42.0,117.67,95.64,97.14,0.64,95.64,98.09,39.2
2020-10-13 22:00:00+00:00,15:00,95.67,0.645,42.7,0.05,107.41,104.3,1.0905,87.2,4.22,26.9,4.2,0.4157,0.635,43.81,0.4508,0.8904,0.434,0.042,0.5217,0.0,0.25,0.5217,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,95.67,95.67,42.7,104.3,95.64,96.6,0.64,95.64,95.64,41.3
2020-10-13 23:00:00+00:00,16:00,98.03,3.7583333333333333,43.3,0.1,107.41,85.76,0.8644,85.5,4.81,29.4,18.7,0.4519,1.61,36.02,0.2969,0.9237,0.439,0.187,0.4636,0.025,0.25,0.4636,0.5522,0.4,1.0,0.0,0.0,0.0,0.0,98.03,98.03,43.3,85.76,96.83,96.64,1.68,95.64,95.64,43.4
2020-10-14 00:00:00+00:00,17:00,98.82,3.7583333333333333,46.3,0.1,107.41,71.36,0.7193,85.5,4.82,29.4,18.7,0.4519,1.291,29.97,0.2536,0.9237,0.494,0.187,0.4184,0.025,0.25,0.4184,0.5522,0.4,1.0,0.0,0.0,0.0,0.0,98.82,98.82,46.3,71.36,98.02,96.83,2.72,99.21,95.64,43.9
2020-10-14 01:00:00+00:00,18:00,99.08,3.7583333333333333,50.6,0.1,107.41,45.07,0.4543,85.5,4.83,29.4,18.7,0.4519,0.913,18.93,0.1374,0.9237,0.549,0.187,0.3124,0.025,0.25,0.3124,0.5522,0.4,1.0,0.0,0.0,0.0,0.0,99.08,99.08,50.6,45.07,99.21,97.42,3.76,99.21,95.64,49.4
2020-10-14 02:00:00+00:00,19:00,96.79,0.645,51.2,0.05,107.41,21.26,0.2223,87.1,4.26,26.9,4.2,0.4157,0.913,8.93,0.0597,0.8904,0.517,0.042,0.1819,0.0,0.25,0.1819,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,96.79,96.79,51.2,21.26,98.02,97.42,2.72,99.21,99.21,54.9
2020-10-14 03:00:00+00:00,20:00,96.02,0.645,52.5,0.05,107.41,0.0,0.0,87.0,4.27,26.9,4.2,0.4157,0.913,0.0,-0.1544,0.8904,0.538,0.042,0.0,0.0,0.25,0.0,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,96.02,96.02,52.5,0.0,96.83,97.42,1.68,95.64,99.21,51.7
2020-10-14 04:00:00+00:00,21:00,95.77,0.645,54.2,0.05,107.41,0.0,0.0,87.0,4.28,26.9,4.2,0.4157,0.913,0.0,-0.1502,0.8904,0.559,0.042,0.0,0.0,0.25,0.0,0.3572,0.2,0.0,0.0,0.0,0.0,0.0,95.77,95.77,54.2,0.0,95.64,97.42,0.64,95.64,99.21,53.8
2020-10-14 15:00:00+00:00,08:00,95.38,0.19125,44.0,0.05,107.41,46.75,0.4911,87.2,4.21,26.6,2.3,0.4138,0.82,19.63,0.2077,0.8862,0.338,0.023,0.3294,0.0,0.25,0.3294,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.38,95.38,44.0,46.75,95.49,96.76,0.49,95.64,95.64,55.9
2020-10-14 16:00:00+00:00,09:00,95.25,0.19125,39.8,0.05,107.41,73.36,0.7707,87.2,4.22,26.6,2.3,0.4138,0.579,30.81,0.3383,0.8862,0.356,0.023,0.4352,0.0,0.25,0.4352,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.25,95.25,39.8,73.36,95.34,96.08,0.34,95.19,95.64,33.8
2020-10-14 17:00:00+00:00,10:00,95.21,0.19125,38.5,0.05,107.41,91.48,0.961,87.2,4.23,26.6,2.3,0.4138,0.913,38.42,0.4075,0.8862,0.373,0.023,0.4901,0.0,0.25,0.4901,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.21,95.21,38.5,91.48,95.19,95.42,0.19,95.19,95.64,35.6
2020-10-14 18:00:00+00:00,11:00,95.2,0.19125,38.8,0.05,107.41,106.38,1.1176,87.1,4.24,26.6,2.3,0.4138,0.645,44.68,0.4562,0.8862,0.39,0.023,0.5278,0.0,0.25,0.5278,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.2,95.2,38.8,106.38,95.19,95.34,0.19,95.19,95.19,37.3
2020-10-14 19:00:00+00:00,12:00,95.19,0.19125,39.8,0.05,107.41,114.05,1.1981,87.1,4.25,26.6,2.3,0.4138,0.408,47.9,0.4805,0.8862,0.408,0.023,0.5451,0.0,0.25,0.5451,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.19,95.19,39.8,114.05,95.19,95.26,0.19,95.19,95.19,39.0
2020-10-14 20:00:00+00:00,13:00,95.19,0.19125,41.1,0.05,107.41,115.81,1.2,87.1,4.26,26.6,2.3,0.4138,0.0,48.64,0.4885,0.8862,0.425,0.023,0.5489,0.0,0.25,0.5489,0.3326,0.2,0.0,0.0,0.0,0.0,0.0,95.19,95.19,41.1,115.81,95.19,95.19,0.19,95.19,95.19,40.8
