_id,session_id,site_id,cluster_id,station_id,space_id,arrival_time,departure_time,done_charging_time,kwh_delivered,timezone,user_id,kwh_requested,minutes_available,requested_departure,wh_per_mile,plug_duration_hours,charging_duration_hours,time_to_requested_departure_hours,electricity_price_usd_per_kwh,electricity_price_norm,solar_availability,grid_active_sessions,grid_load_ratio,grid_load_norm,hourly_site_intensity,hourly_site_intensity_norm,rl_hour_sin,rl_hour_cos,rl_weekday_norm,rl_energy_delivered_norm,rl_energy_requested_norm,rl_fulfillment_ratio,rl_plug_duration_norm,rl_charging_duration_norm,rl_time_to_departure_norm,rl_price_norm,rl_solar_norm,rl_grid_load_norm,rl_state_dim
synth_0046,sess_000046,caltech,caltech,station_005,space_30,2020-09-29 08:26:02+00:00,2020-09-29 14:40:18+00:00,2020-09-29 13:58:47+00:00,5.55,America/Los_Angeles,user_72,6.32,374,2020-09-29 14:40:18+00:00,320,6.237777777777778,5.545833333333333,6.237777777777778,0.13307143166922283,0.05027473718931861,0.014205720651427984,1,0.05,0.2,1.0,0.5,0.36650122672429725,0.9304175679820246,0.16666666666666666,0.19480519480519481,0.19274168953949375,0.8781645569620252,0.6245411057959729,0.9434809319030293,0.6245411057959729,0.05027473718931861,0.014205720651427984,0.2,12
synth_0047,sess_000047,caltech,caltech,station_006,space_31,2020-11-12 11:38:06+00:00,2020-11-12 16:45:44+00:00,2020-11-12 16:19:52+00:00,13.08,America/Los_Angeles,user_32,16.17,307,2020-11-12 16:45:44+00:00,300,5.127222222222223,4.696111111111111,5.127222222222223,0.12335393323162024,0.012899743198539385,0.037703191631278506,1,0.05,0.2,1.0,0.5,0.8141155183563192,0.5807029557109398,0.5,0.45910845910845915,0.49313815187557186,0.8089053803339517,0.5133496495716988,0.7989225461934691,0.5133496495716988,0.012899743198539385,0.037703191631278506,0.2,12
synth_0048,sess_000048,caltech,caltech,station_010,space_16,2020-11-14 02:07:59+00:00,2020-11-14 07:45:07+00:00,2020-11-14 03:51:27+00:00,4.75,America/Los_Angeles,user_41,5.97,337,2020-11-14 07:45:07+00:00,250,5.618888888888889,1.7244444444444444,5.618888888888889,0.39018370344607844,1.0,0.4602176988861263,1,0.05,0.2,1.0,0.5,-0.999533590836713,0.030538513209822354,0.8333333333333334,0.16672516672516674,0.18206770356816102,0.7956448911222781,0.5625764823673378,0.29336987855016305,0.5625764823673378,1.0,0.4602176988861263,0.2,12
synth_0049,sess_000049,caltech,caltech,station_007,space_5,2020-10-07 21:51:05+00:00,2020-10-08 00:38:00+00:00,2020-10-07 23:13:31+00:00,1.61,America/Los_Angeles,user_43,1.8,166,2020-10-08 00:38:00+00:00,320,2.7819444444444446,1.373888888888889,2.7819444444444446,0.22101368604233337,0.3885141770858976,0.8693164877473746,2,0.1,0.4,2.0,1.0,-0.6788007455329418,-0.7343225094356856,0.3333333333333333,0.05651105651105652,0.05489478499542544,0.8944444444444445,0.2785348759595061,0.23373186522376072,0.2785348759595061,0.3885141770858976,0.8693164877473746,0.4,12
synth_0050,sess_000050,caltech,caltech,station_019,space_2,2020-09-30 12:30:22+00:00,2020-09-30 15:45:51+00:00,2020-09-30 14:09:53+00:00,8.81,America/Los_Angeles,user_74,9.27,195,2020-09-30 15:45:51+00:00,250,3.2580555555555555,1.658611111111111,3.2580555555555555,0.12433679098034976,0.016679965309037564,0.0,2,0.1,0.4,1.0,0.5,0.9914448613738104,0.1305261922200517,0.3333333333333333,0.30923130923130926,0.28270814272644096,0.9503775620280476,0.32620424963844696,0.28217002977174993,0.32620424963844696,0.016679965309037564,0.0,0.4,12
synth_0051,sess_000051,caltech,caltech,station_014,space_35,2020-10-28 15:04:26+00:00,2020-10-28 19:06:43+00:00,2020-10-28 16:57:13+00:00,9.85,America/Los_Angeles,user_70,12.02,242,2020-10-28 19:06:43+00:00,280,4.038055555555555,1.8797222222222223,4.038055555555555,0.2294693233875781,0.42103585918299274,0.49855968296088427,2,0.1,0.4,2.0,1.0,0.8571673007021124,-0.5150380749100538,0.3333333333333333,0.34573534573534576,0.36657517535834094,0.8194675540765392,0.4042996996328846,0.3197863995085299,0.4042996996328846,0.42103585918299274,0.49855968296088427,0.4,12
synth_0052,sess_000052,caltech,caltech,station_011,space_26,2020-11-10 21:04:25+00:00,2020-11-11 00:26:19+00:00,2020-11-10 22:49:20+00:00,0.86,America/Los_Angeles,user_60,1.09,201,2020-11-11 00:26:19+00:00,250,3.365,1.7486111111111111,3.365,0.19814266270216502,0.3005487027006347,0.9505160039000567,2,0.1,0.4,1.0,0.5,-0.275637355816999,-0.9612616959383189,0.16666666666666666,0.030186030186030187,0.03324184202500763,0.7889908256880733,0.33691178106574704,0.2974812154435046,0.33691178106574704,0.3005487027006347,0.9505160039000567,0.4,12
synth_0053,sess_000053,caltech,caltech,station_014,space_9,2020-11-01 17:33:01+00:00,2020-11-02 00:04:52+00:00,2020-11-01 21:41:48+00:00,3.3,America/Los_Angeles,user_24,3.04,391,2020-11-02 00:04:52+00:00,320,6.530833333333334,4.146388888888889,6.530833333333334,0.21520493175464048,0.3661728144409249,0.741877481980249,2,0.1,0.4,1.0,0.5,0.5983246005706588,-0.8012538126910608,1.0,0.11583011583011583,0.09271119243671852,1.0855263157894737,0.6538825230837692,0.7054014460564245,0.6538825230837692,0.3661728144409249,0.741877481980249,0.4,12
synth_0054,sess_000054,caltech,caltech,station_013,space_18,2020-10-26 06:12:13+00:00,2020-10-26 09:30:09+00:00,2020-10-26 07:37:06+00:00,6.4,America/Los_Angeles,user_54,6.41,197,2020-10-26 09:30:09+00:00,250,3.298888888888889,1.4147222222222222,3.298888888888889,0.11294441018560807,0.0,0.0,1,0.05,0.2,1.0,0.5,-0.20791169081775987,0.9781476007338056,0.0,0.22464022464022468,0.19548642878926503,0.9984399375975039,0.3302925798197797,0.24067860687113088,0.3302925798197797,0.0,0.0,0.2,12
synth_0055,sess_000055,caltech,caltech,station_012,space_15,2020-11-09 03:18:39+00:00,2020-11-09 04:58:32+00:00,2020-11-09 04:26:20+00:00,6.58,America/Los_Angeles,user_6,7.91,99,2020-11-09 04:58:32+00:00,280,1.6647222222222222,1.1280555555555556,1.6647222222222222,0.37041683227634986,0.9631416626013456,0.06089274377292454,1,0.05,0.2,1.0,0.5,-0.9426414910921784,0.3338068592337709,0.0,0.23095823095823098,0.24123208295211956,0.831858407079646,0.166675937256647,0.1919096451018383,0.166675937256647,0.9631416626013456,0.06089274377292454,0.2,12
synth_0056,sess_000056,caltech,caltech,station_016,space_8,2020-10-13 19:57:38+00:00,2020-10-14 04:35:38+00:00,2020-10-13 23:52:40+00:00,6.45,America/Los_Angeles,user_28,7.0,518,2020-10-14 04:35:38+00:00,300,8.633333333333333,3.917222222222222,8.633333333333333,0.21587286623159974,0.3687417931984605,1.0,1,0.05,0.2,1.0,0.5,-0.24615329302899255,-0.9692309097067545,0.16666666666666666,0.2263952263952264,0.21347971942665447,0.9214285714285715,0.8643898097674936,0.6664146306885308,0.8643898097674936,0.3687417931984605,1.0,0.2,12
synth_0057,sess_000057,caltech,caltech,station_004,space_11,2020-10-30 07:00:17+00:00,2020-10-30 09:55:51+00:00,2020-10-30 08:58:40+00:00,8.78,America/Los_Angeles,user_14,9.93,175,2020-10-30 09:55:51+00:00,300,2.926111111111111,1.9730555555555556,2.926111111111111,0.14242411966851592,0.08624661410967664,0.0,3,0.15,0.6,1.0,0.5,0.0,1.0,0.6666666666666666,0.30817830817830816,0.302836230558097,0.8841893252769385,0.2929691845589053,0.33566466613109025,0.2929691845589053,0.08624661410967664,0.0,0.6,12
synth_0058,sess_000058,caltech,caltech,station_007,space_5,2020-11-19 09:07:13+00:00,2020-11-19 16:22:39+00:00,2020-11-19 14:53:24+00:00,14.51,America/Los_Angeles,user_32,13.65,435,2020-11-19 16:22:39+00:00,300,7.2572222222222225,5.769722222222223,7.2572222222222225,0.10701253326460135,0.0,0.018637075562381773,1,0.05,0.2,1.0,0.5,0.28819626813408933,0.9575713608048144,0.5,0.5093015093015093,0.4162854528819762,1.063003663003663,0.7266103014795862,0.9815698690988139,0.7266103014795862,0.0,0.018637075562381773,0.2,12
synth_0059,sess_000059,caltech,caltech,station_002,space_23,2020-11-21 18:28:37+00:00,2020-11-22 02:49:26+00:00,2020-11-21 23:21:22+00:00,16.81,America/Los_Angeles,user_48,15.59,500,2020-11-22 02:49:26+00:00,300,8.346944444444444,4.879166666666666,8.346944444444444,0.2345241753188722,0.4404775973802777,0.8480797329816259,1,0.05,0.2,1.0,0.5,0.39073112848927377,-0.9205048534524404,0.8333333333333334,0.59003159003159,0.47544983226593474,1.0782552918537522,0.8357158749582824,0.8300647417418837,0.8357158749582824,0.4404775973802777,0.8480797329816259,0.2,12
synth_0060,sess_000060,caltech,caltech,station_012,space_30,2020-09-25 16:53:53+00:00,2020-09-26 01:37:10+00:00,2020-09-25 21:55:15+00:00,4.59,America/Los_Angeles,user_56,4.45,523,2020-09-26 01:37:10+00:00,300,8.721388888888889,5.022777777777778,8.721388888888889,0.19475695342576294,0.2875267439452421,0.8665714054154371,1,0.05,0.2,1.0,0.5,0.5262139236518698,-0.8503522249955627,0.6666666666666666,0.16110916110916113,0.13571210734980177,1.0314606741573034,0.873206140838803,0.8544964793724305,0.873206140838803,0.2875267439452421,0.8665714054154371,0.2,12
synth_0061,sess_000061,caltech,caltech,station_019,space_18,2020-11-15 17:27:01+00:00,2020-11-16 01:32:05+00:00,2020-11-15 20:30:25+00:00,14.9,America/Los_Angeles,user_32,18.36,485,2020-11-16 01:32:05+00:00,250,8.084444444444445,3.0566666666666666,8.084444444444445,0.21497672455021338,0.3652950944238976,0.609558702636979,2,0.1,0.4,1.0,0.5,0.6190939493098342,-0.7853169308807447,1.0,0.5229905229905231,0.5599268069533394,0.8115468409586057,0.8094337523640005,0.5200132318888522,0.8094337523640005,0.3652950944238976,0.609558702636979,0.4,12
synth_0062,sess_000062,caltech,caltech,station_020,space_25,2020-10-21 13:21:59+00:00,2020-10-21 22:21:36+00:00,2020-10-21 15:12:27+00:00,5.32,America/Los_Angeles,user_64,6.6,539,2020-10-21 22:21:36+00:00,280,8.993611111111111,1.8411111111111111,8.993611111111111,0.22244129597657508,0.39400498452528876,0.035003359602759125,2,0.1,0.4,1.0,0.5,0.9958049275746618,-0.09150161866340217,0.3333333333333333,0.18673218673218675,0.2012808783165599,0.8060606060606061,0.9004616753810213,0.3132177118283635,0.9004616753810213,0.39400498452528876,0.035003359602759125,0.4,12
synth_0063,sess_000063,caltech,caltech,station_020,space_18,2020-11-10 19:29:25+00:00,2020-11-10 22:47:35+00:00,2020-11-10 22:13:35+00:00,6.03,America/Los_Angeles,user_67,7.71,198,2020-11-10 22:47:35+00:00,250,3.3027777777777776,2.736111111111111,3.3027777777777776,0.22879333497038917,0.4184359037322661,0.934616967507632,1,0.05,0.2,1.0,0.5,0.13485093027372314,-0.9908658973868822,0.16666666666666666,0.2116532116532117,0.23513266239707228,0.7821011673151751,0.3306819445989543,0.4654789471197014,0.3306819445989543,0.4184359037322661,0.934616967507632,0.2,12
synth_0064,sess_000064,caltech,caltech,station_016,space_32,2020-10-17 21:49:01+00:00,2020-10-18 05:26:15+00:00,2020-10-18 01:00:14+00:00,14.35,America/Los_Angeles,user_3,13.45,457,2020-10-18 05:26:15+00:00,280,7.620555555555556,3.1869444444444444,7.620555555555556,0.23066839869689282,0.4256476872957416,0.9325191999199729,3,0.15,0.6,2.0,1.0,-0.6723668074346678,-0.7402181274868322,0.8333333333333334,0.5036855036855037,0.4101860323269289,1.066914498141264,0.7629880965624652,0.542176645716176,0.7629880965624652,0.4256476872957416,0.9325191999199729,0.6,12
synth_0065,sess_000065,caltech,caltech,station_016,space_36,2020-11-02 17:44:22+00:00,2020-11-03 01:07:10+00:00,2020-11-02 19:55:24+00:00,7.71,America/Los_Angeles,user_55,10.01,442,2020-11-03 01:07:10+00:00,300,7.38,2.1838888888888888,7.38,0.2319002085279989,0.43038541741538033,0.8126213969764148,1,0.05,0.2,1.0,0.5,0.5591929034707469,-0.8290375725550416,0.0,0.2706212706212706,0.3052759987801159,0.7702297702297702,0.7389031037935254,0.37153253626955246,0.7389031037935254,0.43038541741538033,0.8126213969764148,0.2,12
synth_0066,sess_000066,caltech,caltech,station_004,space_13,2020-10-28 15:11:40+00:00,2020-10-28 22:40:07+00:00,2020-10-28 17:11:04+00:00,3.42,America/Los_Angeles,user_69,4.38,448,2020-10-28 22:40:07+00:00,280,7.474166666666667,1.99,7.474166666666667,0.21476912391627342,0.3644966304472055,0.495459822815128,3,0.15,0.6,2.0,1.0,0.8410390129643925,-0.5409744713679938,0.3333333333333333,0.12004212004212005,0.13357731015553523,0.7808219178082192,0.7483312938035377,0.33854732763101936,0.7483312938035377,0.3644966304472055,0.495459822815128,0.6,12
synth_0067,sess_000067,caltech,caltech,station_017,space_39,2020-10-13 01:44:22+00:00,2020-10-13 05:04:43+00:00,2020-10-13 03:36:51+00:00,8.1,America/Los_Angeles,user_13,9.99,200,2020-10-13 05:04:43+00:00,300,3.339166666666667,1.8747222222222222,3.339166666666667,0.37306472311003147,0.9733258581155056,0.28241623588279874,3,0.15,0.6,1.0,0.5,-0.9816271834476639,0.1908089953765451,0.16666666666666666,0.2843102843102843,0.30466605672461117,0.8108108108108107,0.33432528646123044,0.31893577808232126,0.33432528646123044,0.9733258581155056,0.28241623588279874,0.6,12
synth_0068,sess_000068,caltech,caltech,station_005,space_18,2020-10-16 13:29:27+00:00,2020-10-16 18:03:29+00:00,2020-10-16 15:13:13+00:00,7.31,America/Los_Angeles,,6.74,274,2020-10-16 18:03:29+00:00,300,4.567222222222222,1.7294444444444443,4.567222222222222,0.2328696382188573,0.4341139931494512,0.19051424992877594,1,0.05,0.2,1.0,0.5,0.992004949679715,-0.1261989691358298,0.6666666666666666,0.2565812565812566,0.20555047270509302,1.0845697329376853,0.45728112137056404,0.2942204999763716,0.45728112137056404,0.4341139931494512,0.19051424992877594,0.2,12
synth_0069,sess_000069,caltech,caltech,station_001,space_37,2020-10-06 17:40:09+00:00,2020-10-07 00:35:27+00:00,2020-10-06 22:18:34+00:00,4.17,America/Los_Angeles,user_62,4.49,415,2020-10-07 00:35:27+00:00,280,6.921666666666667,4.6402777777777775,6.921666666666667,0.21713043512677577,0.37357859664144527,1.0,2,0.1,0.4,1.0,0.5,0.3420201433256689,-0.9396926207859083,0.16666666666666666,0.14636714636714637,0.13693199146081123,0.9287305122494431,0.693013683390811,0.7894239402674732,0.693013683390811,0.37357859664144527,1.0,0.4,12
synth_0070,sess_000070,caltech,caltech,station_003,space_26,2020-09-29 11:07:59+00:00,2020-09-29 14:46:44+00:00,2020-09-29 14:20:38+00:00,3.09,America/Los_Angeles,user_74,3.56,218,2020-09-29 14:46:44+00:00,250,3.6458333333333335,3.2108333333333334,3.6458333333333335,0.10086470514993116,0.0,0.0,2,0.1,0.4,1.0,0.5,0.8808907382053854,0.4733196671848436,0.16666666666666666,0.10845910845910846,0.10856968587984142,0.8679775280898876,0.36502948047613754,0.546240725863617,0.36502948047613754,0.0,0.0,0.4,12
synth_0071,sess_000071,caltech,caltech,station_008,space_8,2020-10-09 04:57:58+00:00,2020-10-09 07:44:03+00:00,2020-10-09 06:44:33+00:00,3.56,America/Los_Angeles,user_54,4.07,166,2020-10-09 07:44:03+00:00,280,2.7680555555555557,1.7763888888888888,2.7680555555555557,0.20300069178994778,0.31923342996133763,0.0,1,0.05,0.2,1.0,0.5,-0.5112930860770526,0.8594064115014524,0.6666666666666666,0.12495612495612496,0.12412320829521196,0.8746928746928746,0.2771442874624541,0.3022068900335523,0.2771442874624541,0.31923342996133763,0.0,0.2,12
synth_0072,sess_000072,caltech,caltech,station_019,space_28,2020-11-14 05:05:56+00:00,2020-11-14 09:49:55+00:00,2020-11-14 09:26:41+00:00,8.56,America/Los_Angeles,user_80,7.91,283,2020-11-14 09:49:55+00:00,250,4.733055555555556,4.345833333333333,4.733055555555556,0.20620821570997583,0.331570060422984,0.060771191678859235,2,0.1,0.4,1.0,0.5,-0.6915130557822698,0.7223639620597551,0.8333333333333334,0.3004563004563005,0.24123208295211956,1.0821744627054362,0.47388474802536434,0.7393317896129673,0.47388474802536434,0.331570060422984,0.060771191678859235,0.4,12
synth_0073,sess_000073,caltech,caltech,station_008,space_12,2020-10-14 15:35:51+00:00,2020-10-14 22:24:51+00:00,2020-10-14 17:33:10+00:00,1.53,America/Los_Angeles,user_21,1.38,409,2020-10-14 22:24:51+00:00,320,6.816666666666666,1.9552777777777777,6.816666666666666,0.22745741116080645,0.413297735233871,0.5546312516911819,1,0.05,0.2,1.0,0.5,0.7798844830928817,-0.6259234721840591,0.3333333333333333,0.053703053703053706,0.042086001829826164,1.108695652173913,0.6825008343530982,0.3326402343934597,0.6825008343530982,0.413297735233871,0.5546312516911819,0.2,12
synth_0074,sess_000074,caltech,caltech,station_010,space_30,2020-11-21 03:05:49+00:00,2020-11-21 08:35:28+00:00,2020-11-21 03:45:35+00:00,1.27,America/Los_Angeles,,1.26,329,2020-11-21 08:35:28+00:00,300,5.494166666666667,0.6627777777777778,5.494166666666667,0.3821363860410585,1.0,0.3190230031537602,1,0.05,0.2,1.0,0.5,-0.9600498543859287,0.279829014030992,0.8333333333333334,0.04457704457704458,0.0384263494967978,1.007936507936508,0.5500889976638114,0.11275459571853884,0.5500889976638114,1.0,0.3190230031537602,0.2,12
synth_0075,sess_000075,caltech,caltech,station_018,space_15,2020-11-20 17:43:33+00:00,2020-11-21 00:50:45+00:00,2020-11-20 23:21:39+00:00,15.05,America/Los_Angeles,user_35,18.52,427,2020-11-21 00:50:45+00:00,250,7.12,5.635,7.12,0.23035728031101652,0.4244510781192943,0.7139032981508495,2,0.1,0.4,1.0,0.5,0.5628049276950684,-0.8265897491271887,0.6666666666666666,0.5282555282555284,0.5648063433973772,0.812634989200864,0.7128712871287128,0.9586503473370824,0.7128712871287128,0.4244510781192943,0.7139032981508495,0.4,12
synth_0076,sess_000076,caltech,caltech,station_019,space_19,2020-09-30 06:23:00+00:00,2020-09-30 09:17:37+00:00,2020-09-30 07:37:29+00:00,5.53,America/Los_Angeles,user_60,6.5,174,2020-09-30 09:17:37+00:00,320,2.910277777777778,1.2413888888888889,2.910277777777778,0.11359121030495198,0.0,0.0,1,0.05,0.2,1.0,0.5,-0.16074256560382694,0.9869963665602318,0.3333333333333333,0.19410319410319413,0.1982311680390363,0.8507692307692308,0.2913839136722661,0.21119039742923304,0.2913839136722661,0.0,0.0,0.2,12
synth_0077,sess_000077,caltech,caltech,station_002,space_28,2020-10-20 21:47:46+00:00,2020-10-21 03:33:00+00:00,2020-10-21 00:53:25+00:00,2.4,America/Los_Angeles,user_78,2.4,345,2020-10-21 03:33:00+00:00,250,5.753888888888889,3.0941666666666667,5.753888888888889,0.22237809536615072,0.39376190525442584,0.9906321067406351,1,0.05,0.2,1.0,0.5,-0.6658816660008342,-0.7460573750616997,0.16666666666666666,0.08424008424008424,0.07319304666056725,1.0,0.5760930025586828,0.5263928925854167,0.5760930025586828,0.39376190525442584,0.9906321067406351,0.2,12
synth_0078,sess_000078,caltech,caltech,station_001,space_18,2020-10-16 16:50:57+00:00,2020-10-17 02:31:31+00:00,2020-10-16 21:56:48+00:00,17.83,America/Los_Angeles,user_23,19.4,580,2020-10-17 02:31:31+00:00,320,9.676111111111112,5.0975,9.676111111111112,0.22938385590951005,0.4207071381135002,0.5361397503475395,2,0.1,0.4,1.0,0.5,0.5372996083468238,-0.8433914458128857,0.6666666666666666,0.6258336258336258,0.5916437938395852,0.9190721649484536,0.9687951941261543,0.8672085440196589,0.9687951941261543,0.4207071381135002,0.5361397503475395,0.4,12
synth_0079,sess_000079,caltech,caltech,station_016,space_6,2020-10-21 11:34:06+00:00,2020-10-21 14:36:39+00:00,2020-10-21 13:33:23+00:00,7.6,America/Los_Angeles,user_53,7.85,182,2020-10-21 14:36:39+00:00,250,3.0425,1.9880555555555555,3.0425,0.11535980190419642,0.0,0.0,1,0.05,0.2,1.0,0.5,0.9304175679820246,0.3665012267242973,0.3333333333333333,0.26676026676026676,0.23940225678560537,0.9681528662420382,0.3046223161642007,0.338216530409716,0.3046223161642007,0.0,0.0,0.2,12
synth_0080,sess_000080,caltech,caltech,station_013,space_36,2020-10-10 02:09:56+00:00,2020-10-10 06:28:07+00:00,2020-10-10 05:18:13+00:00,6.02,America/Los_Angeles,,5.63,258,2020-10-10 06:28:07+00:00,300,4.303055555555556,3.1380555555555554,4.303055555555556,0.3868516285633612,1.0,0.37887145711261017,2,0.1,0.4,1.0,0.5,-0.955019944457187,0.2965415749755698,0.8333333333333334,0.2113022113022113,0.17169868862458065,1.0692717584369449,0.4308321281566359,0.533859458437692,0.4308321281566359,1.0,0.37887145711261017,0.4,12
synth_0081,sess_000081,caltech,caltech,station_001,space_35,2020-10-25 20:41:57+00:00,2020-10-25 23:11:04+00:00,2020-10-25 22:43:58+00:00,10.35,America/Los_Angeles,user_7,10.09,149,2020-10-25 23:11:04+00:00,300,2.4852777777777777,2.033611111111111,2.4852777777777777,0.21007111088400024,0.3464273495538471,0.990365982233893,2,0.1,0.4,1.0,0.5,-0.4265687399014583,-0.904455145454368,1.0,0.3632853632853633,0.3077157670021348,1.0257680872150643,0.24883190566247634,0.34596663673739425,0.24883190566247634,0.3464273495538471,0.990365982233893,0.4,12
synth_0082,sess_000082,caltech,caltech,station_018,space_9,2020-11-11 20:59:23+00:00,2020-11-12 03:48:20+00:00,2020-11-12 01:40:10+00:00,6.8,America/Los_Angeles,user_57,8.52,408,2020-11-12 03:48:20+00:00,320,6.815833333333333,4.679722222222222,6.815833333333333,0.21455419230152392,0.3636699703904766,1.0,4,0.2,0.8,1.0,0.5,-0.254601948205527,-0.9670459389139433,0.3333333333333333,0.2386802386802387,0.2598353156450137,0.7981220657276995,0.6824173990432751,0.7961343981853409,0.6824173990432751,0.3636699703904766,1.0,0.8,12
synth_0083,sess_000083,caltech,caltech,station_006,space_20,2020-10-06 06:21:35+00:00,2020-10-06 08:06:18+00:00,2020-10-06 07:38:39+00:00,6.08,America/Los_Angeles,user_71,6.46,104,2020-10-06 08:06:18+00:00,280,1.7452777777777777,1.2844444444444445,1.7452777777777777,0.11427393159002507,0.0,0.0,1,0.05,0.2,1.0,0.5,-0.16934950384902406,0.9855560590580779,0.16666666666666666,0.21340821340821342,0.19701128392802683,0.9411764705882353,0.17474135053954834,0.21851519304380704,0.17474135053954834,0.0,0.0,0.2,12
synth_0084,sess_000084,caltech,caltech,station_016,space_19,2020-10-05 11:48:00+00:00,2020-10-05 17:13:20+00:00,2020-10-05 12:52:41+00:00,5.29,America/Los_Angeles,user_35,5.64,325,2020-10-05 17:13:20+00:00,320,5.4222222222222225,1.0780555555555555,5.4222222222222225,0.1020624053161644,0.0,0.0,3,0.15,0.6,1.0,0.5,0.9510565162951535,0.30901699437494745,0.0,0.1856791856791857,0.17200365965233302,0.9379432624113476,0.5428857492490823,0.18340343083975238,0.5428857492490823,0.0,0.0,0.6,12
synth_0085,sess_000085,caltech,caltech,station_020,space_33,2020-11-09 07:46:06+00:00,2020-11-09 11:20:24+00:00,2020-11-09 09:57:41+00:00,5.36,America/Los_Angeles,user_18,6.68,214,2020-11-09 11:20:24+00:00,300,3.5716666666666668,2.1930555555555555,3.5716666666666668,0.12730458721178373,0.028094566199168194,0.0,1,0.05,0.2,1.0,0.5,-0.061048539534857754,0.9981347984218669,0.0,0.18813618813618815,0.20372064653857883,0.8023952095808384,0.3576037379018801,0.37309200888426824,0.3576037379018801,0.028094566199168194,0.0,0.2,12
synth_0086,sess_000086,caltech,caltech,station_001,space_19,2020-11-03 18:18:09+00:00,2020-11-03 22:41:29+00:00,2020-11-03 21:51:57+00:00,6.42,America/Los_Angeles,user_76,7.27,263,2020-11-03 22:41:29+00:00,320,4.388888888888889,3.5633333333333335,4.388888888888889,0.21295896489695915,0.3575344803729198,0.9706689901718739,3,0.15,0.6,1.0,0.5,0.4305110968082947,-0.9025852843498609,0.16666666666666666,0.22534222534222534,0.22171393717596827,0.8830811554332876,0.439425965068417,0.6062095364113228,0.439425965068417,0.3575344803729198,0.9706689901718739,0.6,12
synth_0087,sess_000087,caltech,caltech,station_018,space_25,2020-10-08 21:40:08+00:00,2020-10-09 02:57:52+00:00,2020-10-09 00:29:29+00:00,6.1,America/Los_Angeles,user_42,7.61,317,2020-10-09 02:57:52+00:00,280,5.295555555555556,2.8225,5.295555555555556,0.2201874117809153,0.38533619915736655,0.8500671612345757,2,0.1,0.4,1.0,0.5,-0.6427876096865389,-0.7660444431189783,0.5,0.2141102141102141,0.23208295211954866,0.8015768725361366,0.5302035821559684,0.4801757950947498,0.5302035821559684,0.38533619915736655,0.8500671612345757,0.4,12
synth_0088,sess_000088,caltech,caltech,station_011,space_31,2020-11-18 23:48:06+00:00,2020-11-19 04:33:24+00:00,2020-11-19 03:56:39+00:00,10.74,America/Los_Angeles,user_49,11.32,285,2020-11-19 04:33:24+00:00,280,4.755,4.1425,4.755,0.22721119988358862,0.4123507687830332,0.5880759026737168,2,0.1,0.4,1.0,0.5,-0.8386705679454242,-0.544639035015027,0.3333333333333333,0.376974376974377,0.34522720341567553,0.9487632508833922,0.47608187785070644,0.7047398516138179,0.47608187785070644,0.4123507687830332,0.5880759026737168,0.4,12
synth_0089,sess_000089,caltech,caltech,station_011,space_7,2020-11-11 13:36:57+00:00,2020-11-11 23:19:00+00:00,2020-11-11 14:48:36+00:00,6.74,America/Los_Angeles,user_57,6.33,582,2020-11-11 23:19:00+00:00,320,9.700833333333334,1.1941666666666666,9.700833333333334,0.12669796764044916,0.025761414001727555,0.03253208993126178,1,0.05,0.2,1.0,0.5,0.9945218953682733,0.10452846326765346,0.3333333333333333,0.2365742365742366,0.19304666056724612,1.0647709320695102,0.9712704416509067,0.20315675062615188,0.9712704416509067,0.025761414001727555,0.03253208993126178,0.2,12
synth_0090,sess_000090,caltech,caltech,station_005,space_5,2020-09-25 23:10:44+00:00,2020-09-26 06:49:10+00:00,2020-09-26 01:56:01+00:00,10.84,America/Los_Angeles,user_34,11.22,458,2020-09-26 06:49:10+00:00,320,7.640555555555555,2.754722222222222,7.640555555555555,0.3899807766345918,1.0,0.8819729879088227,2,0.1,0.4,1.0,0.5,-0.8870108331782218,-0.4617486132350336,0.6666666666666666,0.3804843804843805,0.3421774931381519,0.9661319073083778,0.7649905439982201,0.4686451490950333,0.7649905439982201,1.0,0.8819729879088227,0.4,12
synth_0091,sess_000091,caltech,caltech,station_013,space_21,2020-10-02 06:33:53+00:00,2020-10-02 15:18:17+00:00,2020-10-02 11:45:09+00:00,26.25,America/Los_Angeles,user_63,32.79,524,2020-10-02 15:18:17+00:00,250,8.74,5.187777777777778,8.74,0.11852271773235865,0.0,0.0,1,0.05,0.2,1.0,0.5,-0.11753739745783766,0.9930684569549263,0.6666666666666666,0.9213759213759214,1.0,0.8005489478499542,0.8750695294248526,0.882566986437314,0.8750695294248526,0.0,0.0,0.2,12
synth_0092,sess_000092,caltech,caltech,station_008,space_6,2020-10-01 02:50:54+00:00,2020-10-01 06:20:37+00:00,2020-10-01 05:23:54+00:00,4.88,America/Los_Angeles,user_13,5.88,209,2020-10-01 06:20:37+00:00,250,3.495277777777778,2.55,3.495277777777778,0.3736505253193377,0.9755789435359141,0.0,1,0.05,0.2,1.0,0.5,-0.887010833178222,0.46174861323503325,0.5,0.17128817128817128,0.17932296431838976,0.8299319727891157,0.3499555011680944,0.43381692736638156,0.3499555011680944,0.9755789435359141,0.0,0.2,12
